Order_ID,Order_Date,State,Region,Product,Category,Customer_Type,Quantity,Unit_Price,Sales,Profit,Discount_%,Payment_Mode
74648,07-01-2023,Indiana,Central,Tablet,Electronics,Corporate,6,13063,78378,10571,27.08,Debit Card
74649,29-08-2023,Ohio,Central,Monitor,Electronics,Retail,6,44157,264942,-9041,10.43,Net Banking
74650,09-08-2023,Wisconsin,Central,Monitor,Electronics,Retail,9,31409,282681,2901,4.41,Debit Card
74651,21-05-2023,Virginia,East,Keyboard,Accessories,Retail,11,49513,544643,-2845,26.7,Net Banking
74652,31-07-2023,Illinois,Central,Mobile,Electronics,Retail,5,324,1620,47,11.96,UPI
74653,17-01-2023,New York,East,Laptop,Electronics,Corporate,9,3631,32679,6167,21.06,Debit Card
74654,01-03-2023,Texas,South,Laptop,Electronics,Retail,10,33609,336090,-10619,29.73,Credit Card
74655,16-03-2023,Florida,South,Headphones,Accessories,Corporate,6,31295,187770,30424,21.86,Net Banking
74656,27-07-2023,North Carolina,South,Mouse,Accessories,Retail,2,26251,52502,13704,18.25,UPI
74657,10-08-2023,Pennsylvania,East,Monitor,Electronics,Retail,2,46625,93250,10998,24.52,UPI
74658,28-10-2023,Virginia,East,Monitor,Electronics,Corporate,3,30271,90813,26722,9.02,Net Banking
74659,18-12-2023,New Jersey,East,Monitor,Electronics,Retail,2,5469,10938,622,9.58,Debit Card
74660,20-11-2023,Georgia,South,Headphones,Accessories,Corporate,6,7106,42636,-14,14.01,Net Banking
74661,17-10-2023,Arizona,West,Headphones,Accessories,Retail,7,52447,367129,69909,14.35,Net Banking
74662,18-11-2023,Massachusetts,East,Tablet,Electronics,Retail,2,1413,2826,252,16.98,Credit Card
74663,25-09-2023,Georgia,South,Tablet,Electronics,Online,1,25725,25725,-1022,19.6,Debit Card
74664,19-09-2023,Indiana,Central,Monitor,Electronics,Corporate,1,42179,42179,-1836,5.93,Credit Card
74665,24-04-2023,Pennsylvania,East,Laptop,Electronics,Online,11,21372,235092,32255,25.59,Net Banking
74666,07-01-2023,Virginia,East,Mouse,Accessories,Corporate,4,25448,101792,28207,21.19,Net Banking
74667,11-09-2023,Virginia,East,Keyboard,Accessories,Online,11,6945,76395,-711,19.43,Net Banking
74668,09-03-2023,Virginia,East,Laptop,Electronics,Retail,6,17083,102498,19463,15.99,Net Banking
74669,30-04-2023,Florida,South,Headphones,Accessories,Online,5,29231,146155,22749,17.22,Credit Card
74670,27-03-2023,Arizona,West,Headphones,Accessories,Corporate,7,10541,73787,15392,4.45,Debit Card
74671,14-03-2023,Wisconsin,Central,Keyboard,Accessories,Retail,8,34134,273072,-3277,15.94,UPI
74672,10-03-2023,Virginia,East,Laptop,Electronics,Retail,6,39496,236976,59489,22.56,UPI
74673,15-12-2023,Arizona,West,Tablet,Electronics,Corporate,8,11934,95472,26424,21.85,Net Banking
74674,26-08-2023,Illinois,Central,Keyboard,Accessories,Corporate,2,22135,44270,7524,22.98,Debit Card
74675,12-12-2023,Maryland,East,Monitor,Electronics,Online,4,13675,54700,15168,12.66,Credit Card
74676,17-10-2023,Florida,South,Tablet,Electronics,Online,5,35307,176535,28681,21.96,Net Banking
74677,12-03-2023,Virginia,East,Headphones,Accessories,Retail,5,28784,143920,26386,14.73,Credit Card
74678,07-05-2023,Florida,South,Mobile,Electronics,Corporate,3,4164,12492,2303,28.49,UPI
74679,21-09-2023,Massachusetts,East,Headphones,Accessories,Retail,11,43054,473594,55982,10.95,Debit Card
74680,13-10-2023,Michigan,Central,Tablet,Electronics,Corporate,9,49187,442683,7808,24.15,UPI
74681,08-12-2023,Indiana,Central,Keyboard,Accessories,Corporate,10,31801,318010,52548,15.85,Net Banking
74682,19-03-2023,Ohio,Central,Laptop,Electronics,Retail,6,44372,266232,76099,20.44,Debit Card
74683,07-04-2023,New York,East,Laptop,Electronics,Corporate,1,45526,45526,5129,18.92,Net Banking
74684,25-04-2023,Washington,West,Mouse,Accessories,Retail,7,27212,190484,10323,26.6,Net Banking
74685,07-10-2023,Pennsylvania,East,Laptop,Electronics,Retail,7,49624,347368,93470,12.22,Credit Card
74686,02-05-2023,Indiana,Central,Monitor,Electronics,Corporate,10,1371,13710,782,19.9,Credit Card
74687,23-11-2023,California,West,Mobile,Electronics,Online,3,11258,33774,5538,2.04,Net Banking
74688,24-10-2023,New Jersey,East,Mouse,Accessories,Retail,2,33032,66064,898,3.5,Credit Card
74689,07-06-2023,Maryland,East,Monitor,Electronics,Retail,7,4644,32508,5421,29.8,Net Banking
74690,27-10-2023,Pennsylvania,East,Mobile,Electronics,Online,6,21288,127728,25151,8.25,Credit Card
74691,29-10-2023,Massachusetts,East,Mouse,Accessories,Corporate,2,52679,105358,6306,8.41,UPI
74692,23-12-2023,Missouri,Central,Keyboard,Accessories,Retail,11,23060,253660,38772,16.94,Net Banking
74693,28-12-2023,Georgia,South,Laptop,Electronics,Online,5,5897,29485,504,23.1,Credit Card
74694,16-04-2023,Washington,West,Mouse,Accessories,Corporate,5,6127,30635,8511,10.87,UPI
74695,27-02-2023,Michigan,Central,Headphones,Accessories,Corporate,6,3951,23706,2350,1.14,Credit Card
74696,30-04-2023,Florida,South,Keyboard,Accessories,Online,2,21624,43248,7114,12.53,UPI
74697,18-09-2023,California,West,Headphones,Accessories,Online,11,59065,649715,62524,0.99,Credit Card
74698,02-02-2023,Massachusetts,East,Mobile,Electronics,Online,7,47972,335804,86697,19.16,Debit Card
74699,11-01-2023,Ohio,Central,Tablet,Electronics,Retail,3,18089,54267,-1910,24.4,Credit Card
74700,19-06-2023,Pennsylvania,East,Laptop,Electronics,Corporate,3,38945,116835,34336,17.82,Net Banking
74701,28-01-2023,Indiana,Central,Tablet,Electronics,Corporate,5,56689,283445,46867,17.72,Debit Card
74702,14-12-2023,New York,East,Mobile,Electronics,Corporate,3,9760,29280,5285,2.52,Net Banking
74703,10-09-2023,Georgia,South,Headphones,Accessories,Corporate,8,1905,15240,3292,18.62,UPI
74704,09-01-2023,California,West,Headphones,Accessories,Retail,11,14946,164406,24896,25.19,Credit Card
74705,18-05-2023,Wisconsin,Central,Mobile,Electronics,Retail,3,51826,155478,28720,28.16,Debit Card
74706,11-01-2023,Virginia,East,Keyboard,Accessories,Retail,6,42260,253560,48285,17.78,Net Banking
74707,23-01-2023,Indiana,Central,Headphones,Accessories,Retail,1,45756,45756,11611,17.02,Credit Card
74708,23-09-2023,North Carolina,South,Headphones,Accessories,Corporate,6,39947,239682,15753,12.51,Credit Card
74709,20-06-2023,Texas,South,Mobile,Electronics,Corporate,5,17923,89615,9571,7.96,Debit Card
74710,20-04-2023,Massachusetts,East,Laptop,Electronics,Retail,10,53803,538030,119833,1.55,Debit Card
74711,02-05-2023,Virginia,East,Mouse,Accessories,Retail,8,16013,128104,12794,28.81,Credit Card
74712,16-05-2023,Ohio,Central,Mobile,Electronics,Corporate,6,57848,347088,-2760,23.43,Net Banking
74713,18-05-2023,Ohio,Central,Headphones,Accessories,Online,4,45572,182288,15340,11.17,UPI
74714,15-02-2023,Massachusetts,East,Laptop,Electronics,Retail,6,23758,142548,28864,12.06,UPI
74715,16-07-2023,Massachusetts,East,Mobile,Electronics,Retail,4,23397,93588,9540,1.6,UPI
74716,19-06-2023,Illinois,Central,Mobile,Electronics,Corporate,2,11432,22864,2507,9.61,Debit Card
74717,24-03-2023,North Carolina,South,Mouse,Accessories,Retail,9,49021,441189,119153,27.36,Credit Card
74718,04-04-2023,Illinois,Central,Tablet,Electronics,Retail,4,30339,121356,8182,15.17,UPI
74719,16-04-2023,Arizona,West,Mouse,Accessories,Online,8,12551,100408,15004,15.42,Debit Card
74720,16-03-2023,California,West,Monitor,Electronics,Online,10,796,7960,787,4.8,Net Banking
74721,03-10-2023,New York,East,Mobile,Electronics,Online,7,20144,141008,33457,1.74,UPI
74722,22-06-2023,Arizona,West,Keyboard,Accessories,Corporate,4,37406,149624,27934,22.57,Credit Card
74723,16-06-2023,Ohio,Central,Monitor,Electronics,Online,8,43282,346256,101573,20.78,Debit Card
74724,23-07-2023,Florida,South,Keyboard,Accessories,Retail,11,55003,605033,33650,26.19,Credit Card
74725,18-03-2023,Ohio,Central,Mouse,Accessories,Online,6,52621,315726,82029,19.61,UPI
74726,12-11-2023,Florida,South,Laptop,Electronics,Retail,7,28061,196427,39348,18.1,Net Banking
74727,27-10-2023,Tennessee,South,Keyboard,Accessories,Corporate,8,33657,269256,67075,19.82,UPI
74728,27-10-2023,Florida,South,Tablet,Electronics,Retail,3,20280,60840,-2475,1.15,Credit Card
74729,07-06-2023,Florida,South,Mobile,Electronics,Corporate,7,13596,95172,-4075,15.13,Net Banking
74730,12-09-2023,Washington,West,Mobile,Electronics,Corporate,2,13826,27652,-374,27.51,Debit Card
74731,31-03-2023,North Carolina,South,Laptop,Electronics,Corporate,9,1802,16218,4492,19.79,Debit Card
74732,13-11-2023,Missouri,Central,Monitor,Electronics,Retail,6,27592,165552,35528,3.84,UPI
74733,27-01-2023,Wisconsin,Central,Tablet,Electronics,Online,4,18768,75072,9505,25.7,Debit Card
74734,08-02-2023,Florida,South,Mobile,Electronics,Online,9,55302,497718,122800,4.3,UPI
74735,29-04-2023,Maryland,East,Mobile,Electronics,Corporate,4,12736,50944,9435,6.53,UPI
74736,02-05-2023,Wisconsin,Central,Monitor,Electronics,Online,1,20533,20533,1070,11.47,Net Banking
74737,22-05-2023,Texas,South,Headphones,Accessories,Corporate,5,43158,215790,31577,25.46,UPI
74738,14-05-2023,New York,East,Headphones,Accessories,Retail,11,11934,131274,7683,5.42,UPI
74739,05-03-2023,Texas,South,Laptop,Electronics,Corporate,5,19240,96200,26504,9.82,UPI
74740,24-03-2023,Tennessee,South,Keyboard,Accessories,Retail,2,12201,24402,-384,6.95,UPI
74741,24-05-2023,Illinois,Central,Mouse,Accessories,Corporate,9,3653,32877,-1262,2.95,Credit Card
74742,23-02-2023,Wisconsin,Central,Mouse,Accessories,Corporate,8,6120,48960,13110,28.89,Debit Card
74743,17-02-2023,New York,East,Keyboard,Accessories,Online,3,33193,99579,27078,13,Credit Card
74744,25-09-2023,Washington,West,Mobile,Electronics,Retail,4,51387,205548,24286,6.94,Credit Card
74745,20-08-2023,North Carolina,South,Monitor,Electronics,Corporate,2,9940,19880,5045,24.63,Net Banking
74746,08-06-2023,Texas,South,Monitor,Electronics,Corporate,6,17386,104316,27105,20,Net Banking
74747,09-11-2023,Washington,West,Monitor,Electronics,Retail,6,7475,44850,13178,21.94,Credit Card
74748,06-04-2023,Tennessee,South,Mobile,Electronics,Retail,4,619,2476,689,25.71,Credit Card
74749,10-10-2023,Virginia,East,Mouse,Accessories,Retail,6,26299,157794,33833,11.6,Net Banking
74750,01-12-2023,Washington,West,Mobile,Electronics,Retail,4,52969,211876,41694,5.36,Credit Card
74751,14-04-2023,California,West,Monitor,Electronics,Retail,9,18828,169452,4777,13.82,Credit Card
74752,28-10-2023,Texas,South,Headphones,Accessories,Retail,8,996,7968,238,11.14,UPI
74753,26-06-2023,Missouri,Central,Mobile,Electronics,Online,5,26178,130890,26895,18.67,Credit Card
74754,03-09-2023,Wisconsin,Central,Laptop,Electronics,Retail,2,34237,68474,18611,10.47,UPI
74755,12-04-2023,California,West,Laptop,Electronics,Retail,11,29958,329538,15842,5.79,UPI
74756,27-03-2023,Washington,West,Mouse,Accessories,Corporate,6,20093,120558,22065,24.52,Net Banking
74757,04-02-2023,Tennessee,South,Mobile,Electronics,Corporate,8,27369,218952,53278,21.18,UPI
74758,19-11-2023,Ohio,Central,Laptop,Electronics,Corporate,9,48081,432729,81088,26.95,Debit Card
74759,20-05-2023,Maryland,East,Mouse,Accessories,Online,6,59425,356550,8833,10.23,Net Banking
74760,12-05-2023,Maryland,East,Monitor,Electronics,Online,9,39792,358128,65844,16.24,UPI
74761,08-10-2023,Washington,West,Mouse,Accessories,Corporate,6,13333,79998,8753,22.79,UPI
74762,25-03-2023,Pennsylvania,East,Tablet,Electronics,Online,2,57232,114464,22896,0.72,UPI
74763,26-11-2023,Wisconsin,Central,Headphones,Accessories,Corporate,4,16173,64692,19270,19.92,Net Banking
74764,08-02-2023,Virginia,East,Tablet,Electronics,Retail,9,42511,382599,-17848,1.76,Credit Card
74765,08-02-2023,New Jersey,East,Laptop,Electronics,Corporate,1,57349,57349,5001,10.13,UPI
74766,01-11-2023,Virginia,East,Tablet,Electronics,Corporate,3,40787,122361,21925,26.74,Credit Card
74767,20-10-2023,California,West,Laptop,Electronics,Retail,1,30155,30155,3200,8.43,Debit Card
74768,03-11-2023,Texas,South,Headphones,Accessories,Corporate,11,20219,222409,14829,12.7,Debit Card
74769,22-03-2023,New York,East,Mouse,Accessories,Online,7,37221,260547,60620,23.72,Net Banking
74770,06-05-2023,California,West,Tablet,Electronics,Retail,9,58578,527202,72717,12.11,UPI
74771,15-01-2023,North Carolina,South,Monitor,Electronics,Corporate,2,51696,103392,19203,23.52,Debit Card
74772,23-06-2023,Texas,South,Mouse,Accessories,Retail,2,56453,112906,24643,5.76,Net Banking
74773,29-10-2023,North Carolina,South,Monitor,Electronics,Online,6,47183,283098,71770,7.76,Net Banking
74774,15-08-2023,Arizona,West,Tablet,Electronics,Corporate,11,1471,16181,4251,28,Debit Card
74775,27-04-2023,New Jersey,East,Mouse,Accessories,Online,3,22691,68073,17008,22.52,Net Banking
74776,17-12-2023,Massachusetts,East,Mouse,Accessories,Retail,9,35956,323604,-11288,2.97,Credit Card
74777,15-06-2023,Maryland,East,Laptop,Electronics,Retail,8,59657,477256,96737,1.81,Debit Card
74778,18-02-2023,Virginia,East,Mouse,Accessories,Retail,5,31589,157945,2290,7.97,Credit Card
74779,09-09-2023,Arizona,West,Mouse,Accessories,Online,1,49094,49094,-548,2.13,Credit Card
74780,18-01-2023,California,West,Tablet,Electronics,Retail,6,49494,296964,69840,22.22,Net Banking
74781,23-03-2023,Michigan,Central,Headphones,Accessories,Retail,9,16744,150696,41663,22.18,Credit Card
74782,21-09-2023,Maryland,East,Tablet,Electronics,Retail,7,8874,62118,16251,11.51,Debit Card
74783,28-10-2023,Florida,South,Tablet,Electronics,Corporate,2,16879,33758,6253,6.78,Net Banking
74784,22-11-2023,Pennsylvania,East,Mobile,Electronics,Retail,9,24764,222876,63397,14.73,UPI
74785,14-03-2023,Massachusetts,East,Keyboard,Accessories,Corporate,2,42279,84558,9400,15.71,Net Banking
74786,22-09-2023,Ohio,Central,Keyboard,Accessories,Corporate,4,28383,113532,1540,1.25,Credit Card
74787,10-12-2023,New Jersey,East,Tablet,Electronics,Retail,6,14472,86832,-1626,23.05,UPI
74788,05-09-2023,New York,East,Keyboard,Accessories,Online,1,43894,43894,9378,22.1,Debit Card
74789,25-09-2023,New York,East,Tablet,Electronics,Online,7,53389,373723,21609,19.45,Credit Card
74790,13-05-2023,Maryland,East,Keyboard,Accessories,Retail,2,43928,87856,23564,9.88,Debit Card
74791,20-02-2023,Georgia,South,Keyboard,Accessories,Corporate,7,9815,68705,-1596,22.03,UPI
74792,26-03-2023,Virginia,East,Mouse,Accessories,Retail,6,7301,43806,7997,4.76,Credit Card
74793,28-04-2023,New York,East,Mouse,Accessories,Retail,6,45911,275466,25871,9.58,UPI
74794,04-04-2023,Illinois,Central,Monitor,Electronics,Retail,3,48161,144483,18305,3.17,Net Banking
74795,13-06-2023,Indiana,Central,Headphones,Accessories,Retail,2,18388,36776,9607,24.64,Net Banking
74796,11-10-2023,Ohio,Central,Laptop,Electronics,Online,4,16123,64492,8032,9.54,UPI
74797,07-08-2023,Massachusetts,East,Headphones,Accessories,Retail,10,24038,240380,9937,8.79,UPI
74798,08-12-2023,Michigan,Central,Monitor,Electronics,Corporate,11,36559,402149,7396,24.09,Net Banking
74799,01-09-2023,Massachusetts,East,Keyboard,Accessories,Retail,8,3128,25024,5400,29.19,Debit Card
74800,08-04-2023,Michigan,Central,Laptop,Electronics,Online,3,35253,105759,2212,29.96,Credit Card
74801,28-11-2023,Illinois,Central,Headphones,Accessories,Corporate,2,23203,46406,6668,5.46,Credit Card
74802,12-02-2023,Florida,South,Mouse,Accessories,Retail,11,21638,238018,-2009,2.37,UPI
74803,17-10-2023,New Jersey,East,Keyboard,Accessories,Corporate,2,16721,33442,9762,7.66,UPI
74804,21-12-2023,California,West,Mouse,Accessories,Corporate,3,26395,79185,14642,20.89,UPI
74805,26-07-2023,Georgia,South,Mobile,Electronics,Online,4,57541,230164,-7888,10.29,Credit Card
74806,11-01-2023,Arizona,West,Tablet,Electronics,Retail,8,18121,144968,24644,7.1,Credit Card
74807,30-10-2023,Michigan,Central,Tablet,Electronics,Retail,10,40027,400270,57786,0.79,Credit Card
74808,14-11-2023,California,West,Tablet,Electronics,Retail,6,2774,16644,-735,23.11,Credit Card
74809,11-08-2023,Washington,West,Headphones,Accessories,Corporate,2,7185,14370,-310,3.65,Credit Card
74810,29-03-2023,New Jersey,East,Mouse,Accessories,Retail,1,2816,2816,799,28.74,Debit Card
74811,27-02-2023,Indiana,Central,Headphones,Accessories,Corporate,6,54229,325374,23234,26.78,Net Banking
74812,25-02-2023,Wisconsin,Central,Tablet,Electronics,Retail,4,49077,196308,45425,26.15,Credit Card
74813,13-05-2023,Michigan,Central,Mouse,Accessories,Corporate,8,13650,109200,25247,16.59,Credit Card
74814,04-09-2023,Virginia,East,Headphones,Accessories,Retail,2,18538,37076,8572,0.51,Net Banking
74815,31-10-2023,Florida,South,Keyboard,Accessories,Retail,11,8861,97471,-229,16.29,Net Banking
74816,09-06-2023,Maryland,East,Mobile,Electronics,Corporate,4,47357,189428,4166,24.29,UPI
74817,06-07-2023,Virginia,East,Mobile,Electronics,Retail,9,8338,75042,13311,13.19,Debit Card
74818,21-08-2023,North Carolina,South,Mouse,Accessories,Online,8,35259,282072,1211,28.8,Credit Card
74819,29-01-2023,Missouri,Central,Headphones,Accessories,Retail,8,23090,184720,53486,10.62,UPI
74820,26-01-2023,Washington,West,Monitor,Electronics,Online,3,57603,172809,19212,17.46,Net Banking
74821,25-01-2023,Washington,West,Mouse,Accessories,Retail,2,40425,80850,-2385,16.48,Credit Card
74822,30-06-2023,North Carolina,South,Monitor,Electronics,Retail,8,12372,98976,-2399,16.35,UPI
74823,30-12-2023,California,West,Laptop,Electronics,Online,9,6464,58176,5979,15.26,UPI
74824,27-08-2023,Tennessee,South,Mouse,Accessories,Corporate,1,52127,52127,3036,18.52,Net Banking
74825,16-06-2023,Michigan,Central,Headphones,Accessories,Corporate,4,34563,138252,-1302,18.86,Debit Card
74826,19-06-2023,Virginia,East,Monitor,Electronics,Online,8,37688,301504,34535,25.48,Net Banking
74827,21-09-2023,Arizona,West,Tablet,Electronics,Retail,10,9351,93510,1296,14.68,Debit Card
74828,14-03-2023,Massachusetts,East,Monitor,Electronics,Retail,9,52454,472086,106449,24.16,UPI
74829,18-09-2023,Maryland,East,Headphones,Accessories,Online,9,11512,103608,-4252,22.24,Net Banking
74830,21-06-2023,North Carolina,South,Mouse,Accessories,Retail,5,57180,285900,32531,21.25,Credit Card
74831,16-04-2023,Tennessee,South,Keyboard,Accessories,Retail,6,30792,184752,39869,19.74,Net Banking
74832,21-04-2023,Virginia,East,Mouse,Accessories,Retail,7,35754,250278,66356,2.69,Credit Card
74833,18-04-2023,Massachusetts,East,Tablet,Electronics,Retail,11,26207,288277,79313,28.99,Debit Card
74834,08-08-2023,Arizona,West,Tablet,Electronics,Retail,10,15290,152900,7132,18.26,Credit Card
74835,21-09-2023,Arizona,West,Laptop,Electronics,Retail,8,7378,59024,1244,29.45,Debit Card
74836,08-10-2023,Maryland,East,Keyboard,Accessories,Online,11,31838,350218,99751,4.17,Credit Card
74837,15-10-2023,New York,East,Mouse,Accessories,Online,2,6978,13956,1073,9.6,Credit Card
74838,14-04-2023,Pennsylvania,East,Mouse,Accessories,Corporate,3,21945,65835,10688,3.26,Credit Card
74839,29-12-2023,Michigan,Central,Monitor,Electronics,Online,4,3878,15512,2087,11.16,UPI
74840,23-01-2023,California,West,Headphones,Accessories,Retail,4,14958,59832,9717,29.8,Net Banking
74841,16-11-2023,Pennsylvania,East,Laptop,Electronics,Retail,8,26499,211992,37775,14.92,Net Banking
74842,06-02-2023,Indiana,Central,Keyboard,Accessories,Online,1,1414,1414,316,23.8,UPI
74843,14-02-2023,Michigan,Central,Mouse,Accessories,Online,4,5309,21236,-399,11.99,Net Banking
74844,25-10-2023,Pennsylvania,East,Tablet,Electronics,Retail,7,54625,382375,97317,23.93,UPI
74845,11-11-2023,Pennsylvania,East,Tablet,Electronics,Retail,9,13671,123039,84,1.33,Debit Card
74846,13-03-2023,Pennsylvania,East,Mobile,Electronics,Corporate,4,57486,229944,55849,8.32,Debit Card
74847,07-01-2023,Arizona,West,Laptop,Electronics,Corporate,8,33617,268936,13280,29.12,Debit Card
74848,11-11-2023,Virginia,East,Tablet,Electronics,Retail,7,50855,355985,68589,5.49,Credit Card
74849,13-03-2023,Indiana,Central,Tablet,Electronics,Corporate,6,32955,197730,36661,4.84,Net Banking
74850,18-09-2023,Arizona,West,Monitor,Electronics,Corporate,8,34129,273032,62747,28.76,Debit Card
74851,19-08-2023,Massachusetts,East,Tablet,Electronics,Retail,4,11672,46688,1561,25.23,Net Banking
74852,24-08-2023,Texas,South,Laptop,Electronics,Retail,2,57094,114188,6026,28.88,UPI
74853,05-12-2023,Maryland,East,Keyboard,Accessories,Corporate,10,44688,446880,31090,4.1,UPI
74854,26-01-2023,Indiana,Central,Mobile,Electronics,Retail,4,9842,39368,9114,19.25,Credit Card
74855,14-09-2023,Texas,South,Mobile,Electronics,Retail,9,49561,446049,105311,18.82,Debit Card
74856,06-11-2023,Wisconsin,Central,Tablet,Electronics,Online,10,2022,20220,-644,17.56,Credit Card
74857,28-11-2023,California,West,Tablet,Electronics,Retail,8,10482,83856,-720,7.79,UPI
74858,24-03-2023,Indiana,Central,Keyboard,Accessories,Retail,9,32039,288351,83448,8.41,Debit Card
74859,09-11-2023,Georgia,South,Mouse,Accessories,Corporate,1,6906,6906,837,17.3,Net Banking
74860,23-09-2023,Pennsylvania,East,Keyboard,Accessories,Online,6,5382,32292,9683,10.45,Credit Card
74861,01-02-2023,Florida,South,Monitor,Electronics,Retail,7,12450,87150,4599,3.23,UPI
74862,25-07-2023,Tennessee,South,Headphones,Accessories,Corporate,4,20829,83316,19135,7.14,Credit Card
74863,30-01-2023,Missouri,Central,Tablet,Electronics,Retail,3,41069,123207,3928,10.57,UPI
74864,07-12-2023,Washington,West,Monitor,Electronics,Retail,1,53784,53784,14606,8.58,Debit Card
74865,19-01-2023,Georgia,South,Mobile,Electronics,Retail,6,41822,250932,28470,20,UPI
74866,17-10-2023,Illinois,Central,Laptop,Electronics,Retail,5,23373,116865,10134,13.58,Net Banking
74867,21-11-2023,Maryland,East,Headphones,Accessories,Retail,3,47272,141816,23354,20.86,Credit Card
74868,27-12-2023,Maryland,East,Headphones,Accessories,Corporate,4,2860,11440,1881,7.3,Credit Card
74869,08-05-2023,Wisconsin,Central,Headphones,Accessories,Corporate,2,14164,28328,8166,3.8,Credit Card
74870,23-01-2023,Indiana,Central,Laptop,Electronics,Retail,3,38588,115764,16686,25.73,Credit Card
74871,16-01-2023,Missouri,Central,Mouse,Accessories,Retail,10,7451,74510,14427,10.11,Debit Card
74872,18-08-2023,Georgia,South,Monitor,Electronics,Corporate,2,5304,10608,2180,17.22,Net Banking
74873,18-08-2023,Virginia,East,Laptop,Electronics,Corporate,9,2547,22923,2102,5.91,Net Banking
74874,23-03-2023,Washington,West,Headphones,Accessories,Online,11,37785,415635,48603,15.84,UPI
74875,06-01-2023,Ohio,Central,Mobile,Electronics,Online,6,6202,37212,611,9.53,Debit Card
74876,29-11-2023,New Jersey,East,Tablet,Electronics,Retail,9,43648,392832,96324,22.54,Credit Card
74877,12-09-2023,Pennsylvania,East,Mobile,Electronics,Retail,7,17114,119798,25406,5.28,UPI
74878,17-04-2023,Florida,South,Headphones,Accessories,Online,3,31476,94428,26889,20.53,UPI
74879,07-12-2023,New Jersey,East,Mobile,Electronics,Retail,9,14931,134379,13463,15.51,Net Banking
74880,10-06-2023,Missouri,Central,Laptop,Electronics,Online,11,42807,470877,13148,3.2,UPI
74881,24-12-2023,California,West,Keyboard,Accessories,Corporate,10,22514,225140,34690,24.11,Net Banking
74882,10-02-2023,Missouri,Central,Mobile,Electronics,Online,1,30879,30879,699,11.79,Debit Card
74883,03-02-2023,Massachusetts,East,Keyboard,Accessories,Retail,5,16542,82710,15383,23.51,Credit Card
74884,17-06-2023,North Carolina,South,Monitor,Electronics,Retail,6,31411,188466,34242,3.03,Credit Card
74885,22-07-2023,Florida,South,Monitor,Electronics,Online,8,39180,313440,68783,21.87,UPI
74886,23-05-2023,Missouri,Central,Monitor,Electronics,Corporate,9,27052,243468,50978,25.73,Credit Card
74887,17-11-2023,Maryland,East,Headphones,Accessories,Online,3,17421,52263,14398,5.23,UPI
74888,25-06-2023,Ohio,Central,Tablet,Electronics,Retail,11,21816,239976,52255,18.26,UPI
74889,22-04-2023,Maryland,East,Mobile,Electronics,Corporate,5,43177,215885,13440,11.79,Debit Card
74890,10-09-2023,Ohio,Central,Mouse,Accessories,Corporate,8,39372,314976,34524,2.2,Credit Card
74891,15-06-2023,Michigan,Central,Tablet,Electronics,Retail,6,40325,241950,68077,24.81,Net Banking
74892,25-08-2023,Wisconsin,Central,Headphones,Accessories,Retail,8,7172,57376,5227,9.91,Debit Card
74893,28-02-2023,Virginia,East,Tablet,Electronics,Retail,8,43145,345160,31363,6.22,Net Banking
74894,12-03-2023,Maryland,East,Headphones,Accessories,Retail,1,48935,48935,-1405,18.92,Credit Card
74895,31-10-2023,North Carolina,South,Monitor,Electronics,Corporate,3,15462,46386,58,14.16,UPI
74896,02-03-2023,Massachusetts,East,Monitor,Electronics,Corporate,10,37444,374440,37066,27.18,Net Banking
74897,05-07-2023,Michigan,Central,Headphones,Accessories,Online,6,56884,341304,54410,10.53,Debit Card
74898,30-01-2023,Massachusetts,East,Headphones,Accessories,Online,9,28258,254322,55570,29.54,Credit Card
74899,03-07-2023,Virginia,East,Monitor,Electronics,Retail,6,53741,322446,34347,1.89,Credit Card
74900,28-04-2023,Ohio,Central,Mobile,Electronics,Retail,4,56741,226964,42782,0.98,Debit Card
74901,20-02-2023,Maryland,East,Monitor,Electronics,Retail,6,46410,278460,23773,25.02,UPI
74902,18-02-2023,Georgia,South,Laptop,Electronics,Online,7,5240,36680,2975,2,Net Banking
74903,26-10-2023,New Jersey,East,Tablet,Electronics,Retail,7,38350,268450,25954,10.37,Debit Card
74904,11-01-2023,Maryland,East,Headphones,Accessories,Corporate,6,28675,172050,49595,11.45,Credit Card
74905,24-11-2023,Pennsylvania,East,Tablet,Electronics,Retail,10,31236,312360,-14350,2.38,Debit Card
74906,15-10-2023,California,West,Mouse,Accessories,Online,3,38661,115983,34708,13.63,Credit Card
74907,11-07-2023,Maryland,East,Keyboard,Accessories,Retail,9,24409,219681,30711,24.01,Credit Card
74908,02-03-2023,Washington,West,Mobile,Electronics,Retail,6,52037,312222,22415,19.91,UPI
74909,21-11-2023,Florida,South,Monitor,Electronics,Retail,10,38038,380380,47244,20.06,Credit Card
74910,12-11-2023,Arizona,West,Keyboard,Accessories,Retail,2,45174,90348,8300,1.77,Debit Card
74911,11-12-2023,New Jersey,East,Mouse,Accessories,Corporate,5,820,4100,988,20.51,UPI
74912,23-01-2023,North Carolina,South,Keyboard,Accessories,Retail,8,17852,142816,10384,22,UPI
74913,26-01-2023,Maryland,East,Headphones,Accessories,Online,5,50603,253015,-7937,0.19,Net Banking
74914,31-05-2023,Maryland,East,Keyboard,Accessories,Corporate,5,48350,241750,25796,23.96,Debit Card
74915,19-12-2023,Tennessee,South,Monitor,Electronics,Corporate,8,55014,440112,111936,26.48,UPI
